DI,SO,TC,TC_count,TC_sum
10.1016/j.eswa.2014.07.042,EXPERT SYSTEMS WITH APPLICATIONS,50,795,15025
10.1016/j.eswa.2014.07.059,EXPERT SYSTEMS WITH APPLICATIONS,27,795,15025
10.1016/j.eswa.2014.07.046,EXPERT SYSTEMS WITH APPLICATIONS,9,795,15025
10.1016/j.eswa.2014.07.040,EXPERT SYSTEMS WITH APPLICATIONS,115,795,15025
10.1016/j.eswa.2014.08.004,EXPERT SYSTEMS WITH APPLICATIONS,55,795,15025
10.1016/j.eswa.2014.07.036,EXPERT SYSTEMS WITH APPLICATIONS,19,795,15025
10.1016/j.eswa.2014.07.027,EXPERT SYSTEMS WITH APPLICATIONS,17,795,15025
10.1016/j.eswa.2014.08.010,EXPERT SYSTEMS WITH APPLICATIONS,2,795,15025
10.1016/j.eswa.2014.07.052,EXPERT SYSTEMS WITH APPLICATIONS,11,795,15025
10.1016/j.eswa.2014.08.014,EXPERT SYSTEMS WITH APPLICATIONS,43,795,15025
10.1016/j.eswa.2014.08.006,EXPERT SYSTEMS WITH APPLICATIONS,21,795,15025
10.1016/j.eswa.2014.08.019,EXPERT SYSTEMS WITH APPLICATIONS,49,795,15025
10.1016/j.eswa.2014.07.023,EXPERT SYSTEMS WITH APPLICATIONS,11,795,15025
10.1016/j.eswa.2014.07.028,EXPERT SYSTEMS WITH APPLICATIONS,2,795,15025
10.1016/j.eswa.2014.07.026,EXPERT SYSTEMS WITH APPLICATIONS,63,795,15025
10.1016/j.eswa.2014.07.053,EXPERT SYSTEMS WITH APPLICATIONS,1,795,15025
10.1016/j.eswa.2014.07.035,EXPERT SYSTEMS WITH APPLICATIONS,7,795,15025
10.1016/j.eswa.2014.07.048,EXPERT SYSTEMS WITH APPLICATIONS,2,795,15025
10.1016/j.eswa.2014.07.043,EXPERT SYSTEMS WITH APPLICATIONS,16,795,15025
10.1016/j.eswa.2014.07.039,EXPERT SYSTEMS WITH APPLICATIONS,40,795,15025
10.1016/j.eswa.2014.07.045,EXPERT SYSTEMS WITH APPLICATIONS,27,795,15025
10.1016/j.eswa.2014.07.031,EXPERT SYSTEMS WITH APPLICATIONS,11,795,15025
10.1016/j.eswa.2014.07.051,EXPERT SYSTEMS WITH APPLICATIONS,15,795,15025
10.1016/j.eswa.2014.08.002,EXPERT SYSTEMS WITH APPLICATIONS,60,795,15025
10.1016/j.eswa.2014.07.060,EXPERT SYSTEMS WITH APPLICATIONS,1,795,15025
10.1016/j.eswa.2014.07.057,EXPERT SYSTEMS WITH APPLICATIONS,25,795,15025
10.1016/j.eswa.2014.07.025,EXPERT SYSTEMS WITH APPLICATIONS,18,795,15025
10.1016/j.eswa.2014.07.044,EXPERT SYSTEMS WITH APPLICATIONS,10,795,15025
10.1016/j.eswa.2014.07.049,EXPERT SYSTEMS WITH APPLICATIONS,13,795,15025
10.1016/j.eswa.2014.07.033,EXPERT SYSTEMS WITH APPLICATIONS,7,795,15025
10.1016/j.eswa.2014.07.056,EXPERT SYSTEMS WITH APPLICATIONS,10,795,15025
10.1016/j.eswa.2014.07.032,EXPERT SYSTEMS WITH APPLICATIONS,15,795,15025
10.1016/j.eswa.2014.07.009,EXPERT SYSTEMS WITH APPLICATIONS,15,795,15025
10.1016/j.eswa.2014.07.058,EXPERT SYSTEMS WITH APPLICATIONS,9,795,15025
10.1016/j.eswa.2014.07.054,EXPERT SYSTEMS WITH APPLICATIONS,28,795,15025
10.1016/j.eswa.2014.07.022,EXPERT SYSTEMS WITH APPLICATIONS,0,795,15025
10.1016/j.eswa.2014.07.007,EXPERT SYSTEMS WITH APPLICATIONS,5,795,15025
10.1016/j.eswa.2014.08.015,EXPERT SYSTEMS WITH APPLICATIONS,32,795,15025
10.1016/j.eswa.2014.07.030,EXPERT SYSTEMS WITH APPLICATIONS,3,795,15025
10.1016/j.eswa.2014.07.038,EXPERT SYSTEMS WITH APPLICATIONS,6,795,15025
10.1016/j.eswa.2014.06.037,EXPERT SYSTEMS WITH APPLICATIONS,19,795,15025
10.1016/j.eswa.2014.08.001,EXPERT SYSTEMS WITH APPLICATIONS,6,795,15025
10.1016/j.eswa.2014.08.021,EXPERT SYSTEMS WITH APPLICATIONS,11,795,15025
10.1016/j.eswa.2014.08.003,EXPERT SYSTEMS WITH APPLICATIONS,9,795,15025
10.1016/j.eswa.2014.07.037,EXPERT SYSTEMS WITH APPLICATIONS,1,795,15025
10.1016/j.eswa.2014.08.005,EXPERT SYSTEMS WITH APPLICATIONS,8,795,15025
10.1016/j.eswa.2014.08.007,EXPERT SYSTEMS WITH APPLICATIONS,29,795,15025
10.1016/j.eswa.2014.08.008,EXPERT SYSTEMS WITH APPLICATIONS,2,795,15025
10.1016/j.eswa.2014.08.011,EXPERT SYSTEMS WITH APPLICATIONS,35,795,15025
10.1016/j.eswa.2014.08.012,EXPERT SYSTEMS WITH APPLICATIONS,2,795,15025
10.1016/j.eswa.2014.08.013,EXPERT SYSTEMS WITH APPLICATIONS,20,795,15025
10.1016/j.eswa.2014.08.009,EXPERT SYSTEMS WITH APPLICATIONS,14,795,15025
10.1016/j.eswa.2014.07.055,EXPERT SYSTEMS WITH APPLICATIONS,1,795,15025
10.1016/j.eswa.2014.08.020,EXPERT SYSTEMS WITH APPLICATIONS,4,795,15025
10.1016/j.eswa.2014.08.017,EXPERT SYSTEMS WITH APPLICATIONS,9,795,15025
10.1080/0740817X.2015.1005777,IIE TRANSACTIONS,12,89,643
10.1080/0740817X.2015.1055389,IIE TRANSACTIONS,10,89,643
10.1080/0740817X.2015.1056389,IIE TRANSACTIONS,1,89,643
10.1080/0740817X.2015.1027456,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2015.1027458,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2015.1034897,IIE TRANSACTIONS,0,89,643
10.1080/0740817X.2014.999898,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2015.1033038,IIE TRANSACTIONS,1,89,643
10.1080/0740817X.2015.1082403,IIE TRANSACTIONS,0,89,643
10.1080/0740817X.2015.1005778,IIE TRANSACTIONS,12,89,643
10.1080/0740817X.2015.1009198,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2015.1005776,IIE TRANSACTIONS,4,89,643
10.1080/0740817X.2015.1047068,IIE TRANSACTIONS,1,89,643
10.1080/0740817X.2015.1019162,IIE TRANSACTIONS,18,89,643
10.1080/0740817X.2015.1011356,IIE TRANSACTIONS,10,89,643
10.1080/0740817X.2015.1009759,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2015.1011355,IIE TRANSACTIONS,13,89,643
10.1080/0740817X.2015.1040929,IIE TRANSACTIONS,8,89,643
10.1080/0740817X.2015.1019161,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2014.998389,IIE TRANSACTIONS,19,89,643
10.1080/0740817X.2014.999180,IIE TRANSACTIONS,35,89,643
10.1080/0740817X.2014.999899,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.1001927,IIE TRANSACTIONS,22,89,643
10.1080/0740817X.2015.1009197,IIE TRANSACTIONS,0,89,643
10.1080/0740817X.2015.1009199,IIE TRANSACTIONS,8,89,643
10.1080/0740817X.2015.1019163,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.980869,IIE TRANSACTIONS,17,89,643
10.1080/0740817X.2014.981322,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2014.980868,IIE TRANSACTIONS,0,89,643
10.1080/0740817X.2014.982840,IIE TRANSACTIONS,0,89,643
10.1080/0740817X.2014.991476,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.998390,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.999900,IIE TRANSACTIONS,10,89,643
10.1080/0740817X.2014.1001928,IIE TRANSACTIONS,6,89,643
10.1080/0740817X.2014.955598,IIE TRANSACTIONS,0,89,643
10.1080/0740817X.2014.976351,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.999179,IIE TRANSACTIONS,21,89,643
10.1080/0740817X.2014.953644,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.982839,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2014.999897,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.928963,IIE TRANSACTIONS,1,89,643
10.1080/0740817X.2014.973983,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.982841,IIE TRANSACTIONS,6,89,643
10.1080/0740817X.2014.991477,IIE TRANSACTIONS,4,89,643
10.1080/0740817X.2014.952849,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2014.991478,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2014.964887,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.971201,IIE TRANSACTIONS,9,89,643
10.1080/0740817X.2014.938844,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2014.953646,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.938845,IIE TRANSACTIONS,0,89,643
10.1080/0740817X.2014.955151,IIE TRANSACTIONS,4,89,643
10.1080/0740817X.2014.959671,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.953643,IIE TRANSACTIONS,1,89,643
10.1080/0740817X.2014.937019,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2014.971202,IIE TRANSACTIONS,6,89,643
10.1080/0740817X.2014.955152,IIE TRANSACTIONS,34,89,643
10.1080/0740817X.2014.955599,IIE TRANSACTIONS,52,89,643
10.1080/0740817X.2014.953645,IIE TRANSACTIONS,4,89,643
10.1080/0740817X.2014.955153,IIE TRANSACTIONS,19,89,643
10.1080/0740817X.2014.955357,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.959672,IIE TRANSACTIONS,8,89,643
10.1080/0740817X.2014.974115,IIE TRANSACTIONS,14,89,643
10.1080/0740817X.2014.919044,IIE TRANSACTIONS,20,89,643
10.1080/0740817X.2014.916461,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.919045,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2014.928961,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2014.928962,IIE TRANSACTIONS,1,89,643
10.1080/0740817X.2014.928965,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.928964,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.929363,IIE TRANSACTIONS,4,89,643
10.1080/0740817X.2014.916580,IIE TRANSACTIONS,9,89,643
10.1080/0740817X.2014.916460,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.928959,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2014.928960,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.937018,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.952850,IIE TRANSACTIONS,7,89,643
10.1080/0740817X.2014.917777,IIE TRANSACTIONS,6,89,643
10.1080/0740817X.2014.892230,IIE TRANSACTIONS,9,89,643
10.1080/0740817X.2014.905732,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2014.917778,IIE TRANSACTIONS,3,89,643
10.1080/0740817X.2014.892232,IIE TRANSACTIONS,12,89,643
10.1080/0740817X.2014.938843,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2014.905736,IIE TRANSACTIONS,9,89,643
10.1080/0740817X.2014.889336,IIE TRANSACTIONS,12,89,643
10.1080/0740817X.2014.904974,IIE TRANSACTIONS,2,89,643
10.1080/0740817X.2014.905735,IIE TRANSACTIONS,1,89,643
10.1080/0740817X.2014.916457,IIE TRANSACTIONS,5,89,643
10.1080/0740817X.2014.916459,IIE TRANSACTIONS,6,89,643
10.3138/infor.53.4.155,INFOR,1,7,8
10.3138/infor.53.4.178,INFOR,0,7,8
10.3138/infor.53.4.194,INFOR,1,7,8
10.3138/infor.53.3.97,INFOR,0,7,8
10.3138/infor.53.3.142,INFOR,0,7,8
10.3138/infor.53.2.78,INFOR,3,7,8
10.3138/infor.53.1.1,INFOR,3,7,8
10.1287/ijoc.2014.0609,INFORMS JOURNAL ON COMPUTING,2,50,359
10.1287/ijoc.2014.0618,INFORMS JOURNAL ON COMPUTING,14,50,359
10.1287/ijoc.2014.0606,INFORMS JOURNAL ON COMPUTING,6,50,359
10.1287/ijoc.2014.0607,INFORMS JOURNAL ON COMPUTING,2,50,359
10.1287/ijoc.2014.0608,INFORMS JOURNAL ON COMPUTING,1,50,359
10.1287/ijoc.2014.0610,INFORMS JOURNAL ON COMPUTING,7,50,359
10.1287/ijoc.2014.0611,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1287/ijoc.2014.0612,INFORMS JOURNAL ON COMPUTING,9,50,359
10.1287/ijoc.2014.0613,INFORMS JOURNAL ON COMPUTING,2,50,359
10.1287/ijoc.2014.0614,INFORMS JOURNAL ON COMPUTING,4,50,359
10.1287/ijoc.2014.0615,INFORMS JOURNAL ON COMPUTING,8,50,359
10.1287/ijoc.2014.0617,INFORMS JOURNAL ON COMPUTING,0,50,359
10.1287/ijoc.2014.0619,INFORMS JOURNAL ON COMPUTING,8,50,359
10.1287/ijoc.2015.0646,INFORMS JOURNAL ON COMPUTING,16,50,359
10.1287/ijoc.2015.0647,INFORMS JOURNAL ON COMPUTING,1,50,359
10.1287/ijoc.2015.0651,INFORMS JOURNAL ON COMPUTING,1,50,359
10.1287/ijoc.2015.0653,INFORMS JOURNAL ON COMPUTING,3,50,359
10.1287/ijoc.2015.0654,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1287/ijoc.2015.0652,INFORMS JOURNAL ON COMPUTING,1,50,359
10.1287/ijoc.2015.0655,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1287/ijoc.2015.0657,INFORMS JOURNAL ON COMPUTING,15,50,359
10.1287/ijoc.2015.0658,INFORMS JOURNAL ON COMPUTING,11,50,359
10.1287/ijoc.2015.0656,INFORMS JOURNAL ON COMPUTING,2,50,359
10.1287/ijoc.2015.0659,INFORMS JOURNAL ON COMPUTING,9,50,359
10.1287/ijoc.2015.0650,INFORMS JOURNAL ON COMPUTING,3,50,359
10.1287/ijoc.2015.0649,INFORMS JOURNAL ON COMPUTING,1,50,359
10.1287/ijoc.2014.0636,INFORMS JOURNAL ON COMPUTING,13,50,359
10.1287/ijoc.2014.0637,INFORMS JOURNAL ON COMPUTING,0,50,359
10.1287/ijoc.2014.0638,INFORMS JOURNAL ON COMPUTING,3,50,359
10.1287/ijoc.2014.0639,INFORMS JOURNAL ON COMPUTING,0,50,359
10.1287/ijoc.2015.0642,INFORMS JOURNAL ON COMPUTING,1,50,359
10.1287/ijoc.2015.0641,INFORMS JOURNAL ON COMPUTING,10,50,359
10.1287/ijoc.2015.0643,INFORMS JOURNAL ON COMPUTING,4,50,359
10.1287/ijoc.2015.0640,INFORMS JOURNAL ON COMPUTING,18,50,359
10.1287/ijoc.2015.0644,INFORMS JOURNAL ON COMPUTING,4,50,359
10.1287/ijoc.2014.0616,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1287/ijoc.2014.0621,INFORMS JOURNAL ON COMPUTING,10,50,359
10.1287/ijoc.2014.0622,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1287/ijoc.2014.0623,INFORMS JOURNAL ON COMPUTING,92,50,359
10.1287/ijoc.2014.0624,INFORMS JOURNAL ON COMPUTING,3,50,359
10.1287/ijoc.2014.0627,INFORMS JOURNAL ON COMPUTING,0,50,359
10.1287/ijoc.2014.0628,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1287/ijoc.2014.0629,INFORMS JOURNAL ON COMPUTING,10,50,359
10.1287/ijoc.2014.0630,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1287/ijoc.2014.0632,INFORMS JOURNAL ON COMPUTING,14,50,359
10.1287/ijoc.2014.0633,INFORMS JOURNAL ON COMPUTING,0,50,359
10.1287/ijoc.2014.0635,INFORMS JOURNAL ON COMPUTING,1,50,359
10.1287/ijoc.2014.0625,INFORMS JOURNAL ON COMPUTING,4,50,359
10.1287/ijoc.2014.0626,INFORMS JOURNAL ON COMPUTING,6,50,359
10.1287/ijoc.2014.0634,INFORMS JOURNAL ON COMPUTING,5,50,359
10.1080/0951192X.2014.964322,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,5,98,813
10.1080/0951192X.2014.964323,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,12,98,813
10.1080/0951192X.2014.964324,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.964774,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.972462,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,15,98,813
10.1080/0951192X.2014.972460,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.972461,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,6,98,813
10.1080/0951192X.2014.972463,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.941939,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.961962,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,9,98,813
10.1080/0951192X.2014.941940,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.953586,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,5,98,813
10.1080/0951192X.2014.959058,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,7,98,813
10.1080/0951192X.2014.961548,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,5,98,813
10.1080/0951192X.2014.961549,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2014.941404,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.934293,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.928747,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,6,98,813
10.1080/0951192X.2014.941405,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.941403,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.941938,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.961551,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.941407,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,13,98,813
10.1080/0951192X.2014.933488,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.928113,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,0,98,813
10.1080/0951192X.2014.901563,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2014.900874,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,90,98,813
10.1080/0951192X.2014.902104,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.914630,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2014.924159,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,9,98,813
10.1080/0951192X.2014.941406,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,13,98,813
10.1080/0951192X.2014.933487,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,0,98,813
10.1080/0951192X.2014.900865,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,31,98,813
10.1080/0951192X.2014.924342,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.900872,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,24,98,813
10.1080/0951192X.2014.900867,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,7,98,813
10.1080/0951192X.2014.900868,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,5,98,813
10.1080/0951192X.2014.900869,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.900870,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,10,98,813
10.1080/0951192X.2014.900873,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.900863,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,15,98,813
10.1080/0951192X.2014.900866,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,12,98,813
10.1080/0951192X.2014.880946,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,16,98,813
10.1080/0951192X.2014.880949,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,7,98,813
10.1080/0951192X.2014.880947,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.881552,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2014.900859,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,5,98,813
10.1080/0951192X.2014.900860,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,6,98,813
10.1080/0951192X.2014.900861,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.900862,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,0,98,813
10.1080/0951192X.2014.880805,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,5,98,813
10.1080/0951192X.2014.880808,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,12,98,813
10.1080/0951192X.2014.880800,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,7,98,813
10.1080/0951192X.2014.880804,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2014.880806,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,0,98,813
10.1080/0951192X.2014.880807,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,8,98,813
10.1080/0951192X.2014.880809,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.880811,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,7,98,813
10.1080/0951192X.2014.880948,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,11,98,813
10.1080/0951192X.2014.947327,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2015.1016365,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.900871,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,5,98,813
10.1080/0951192X.2014.914632,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.902106,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,14,98,813
10.1080/0951192X.2014.914631,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.924160,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,7,98,813
10.1080/0951192X.2013.874595,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,83,98,813
10.1080/0951192X.2014.880803,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,8,98,813
10.1080/0951192X.2013.874596,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,22,98,813
10.1080/0951192X.2013.874592,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2013.875627,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2014.880801,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,6,98,813
10.1080/0951192X.2014.880810,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,10,98,813
10.1080/0951192X.2013.874587,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2013.874594,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2013.874590,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,25,98,813
10.1080/0951192X.2013.874591,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,7,98,813
10.1080/0951192X.2014.880802,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2013.874589,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,14,98,813
10.1080/0951192X.2013.874593,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,15,98,813
10.1080/0951192X.2013.800234,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,35,98,813
10.1080/0951192X.2014.973175,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2013.800948,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,12,98,813
10.1080/0951192X.2013.814159,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,6,98,813
10.1080/0951192X.2014.900858,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,20,98,813
10.1080/0951192X.2013.785028,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,9,98,813
10.1080/0951192X.2014.941937,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2013.834462,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,9,98,813
10.1080/0951192X.2013.814160,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,2,98,813
10.1080/0951192X.2014.880945,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,4,98,813
10.1080/0951192X.2014.961550,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,6,98,813
10.1080/0951192X.2014.961552,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.961961,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,1,98,813
10.1080/0951192X.2014.961963,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.961964,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
10.1080/0951192X.2014.962615,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,98,813
