PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA	
J	Derech, VD				Derech, V. D.			CLASSIFICATION OF FINITE COMMUTATIVE SEMIGROUPS FOR WHICH THE INVERSE MONOID OF LOCAL AUTOMORPHISMS IS A Delta-SEMIGROUP	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							CONGRUENCES FORM; CHAIN	A semigroup S is called a Delta-semigroup if the lattice of its congruences forms a chain relative to the inclusion. A local automorphism of the semigroup S is called an isomorphism between its two subsemigroups. The set of all local automorphisms of the semigroup S relative to the ordinary operation of composition of binary relations forms an inverse monoid of local automorphisms. We present a classification of finite commutative semigroups for which the inverse monoid of local automorphisms is a Delta-semigroup.	[Derech, V. D.] Vinnytsya Natl Tech Univ, Vinnytsya, Ukraine	Derech, VD (reprint author), Vinnytsya Natl Tech Univ, Vinnytsya, Ukraine.			Derech, Volodymyr/0000-0001-7422-7572				27	1	1	0	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					981	988		10.1007/s11253-015-1130-0				8	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600001					2019-08-07	
J	Knyagina, VN; Monakhov, VS				Knyagina, V. N.; Monakhov, V. S.			ON THE DERIVED LENGTH OF A FINITE GROUP WITH COMPLEMENTED SUBGROUPS OF ORDER p(2)	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								It is shown that a finite group with complemented subgroups of order p(2) is soluble for all p and its derived length does not exceed 4.	[Knyagina, V. N.] Minist Emergency Situat Belarus, State Educ Inst, Gomel Engn Inst, Gomel, BELARUS; [Monakhov, V. S.] F Skorina Gomel State Univ, Gomel, BELARUS	Knyagina, VN (reprint author), Minist Emergency Situat Belarus, State Educ Inst, Gomel Engn Inst, Gomel, BELARUS.							12	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					989	997		10.1007/s11253-015-1131-z				9	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600002					2019-08-07	
J	Pogorui, AA; Rodriguez-Dagnino, RM; Kolomiets, T				Pogorui, A. A.; Rodriguez-Dagnino, R. M.; Kolomiets, T.			THE FIRST PASSAGE TIME AND ESTIMATION OF THE NUMBER OF LEVEL-CROSSINGS FOR A TELEGRAPH PROCESS	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								It is a well-known result that almost all sample paths of a Brownian motion or Wiener process {W(t)} have infinitely many zero-crossings in the interval (0, delta) for delta > 0. Under the Kac condition, the telegraph process weakly converges to the Wiener process. We estimate the number of intersections of a level or the number of level-crossings for the telegraph process. Passing to the limit under the Kac condition, we also obtain an estimate of the level-crossings for the Wiener process.	[Pogorui, A. A.; Kolomiets, T.] Zhytomyr State Univ, Zhytomyr, Ukraine; [Rodriguez-Dagnino, R. M.] Tecnol Monterrey, Elect & Comp Engn, Monterrey, Mexico	Pogorui, AA (reprint author), Zhytomyr State Univ, Zhytomyr, Ukraine.			Rodriguez-Dagnino, Ramon/0000-0003-2199-115X; Pogorui, Anatoliy/0000-0002-1563-8934	ITESM	We thank ITESM for the support provided in the development of this work.		10	2	2	0	1	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					998	1007		10.1007/s11253-015-1132-y				10	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600003					2019-08-07	
J	Samoilenko, AM; Parasyuk, IO; Repeta, BV				Samoilenko, A. M.; Parasyuk, I. O.; Repeta, B. V.			DYNAMICAL BIFURCATION OF MULTIFREQUENCY OSCILLATIONS IN A FAST-SLOW SYSTEM	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							PERTURBATION-THEORY; MANIFOLDS; TORI	We study a dynamical analog of bifurcations of invariant tori for a system of interconnected fast phase variables and slowly varying parameters. It is shown that, in this system, due to the slow evolution of the parameters, we observe the appearance of transient processes (from the damping process to multifrequency oscillations) asymptotically close to motions on the invariant torus.	[Samoilenko, A. M.] Natl Acad Sci Ukraine, Inst Math, Kiev, Ukraine; [Parasyuk, I. O.; Repeta, B. V.] Shevchenko Kyiv Natl Univ, Kiev, Ukraine	Samoilenko, AM (reprint author), Natl Acad Sci Ukraine, Inst Math, Kiev, Ukraine.			Parasyuk, Igor/0000-0002-4392-5463				29	1	3	0	3	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1008	1037		10.1007/s11253-015-1133-x				30	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600004					2019-08-07	
J	Serdyuk, AS; Stepanyuk, TA				Serdyuk, A. S.; Stepanyuk, T. A.			ORDER ESTIMATES FOR THE BEST ORTHOGONAL TRIGONOMETRIC APPROXIMATIONS OF THE CLASSES OF CONVOLUTIONS OF PERIODIC FUNCTIONS OF LOW SMOOTHNESS	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We establish order estimates for the best uniform orthogonal trigonometric approximations on the classes of 2 pi-periodic functions whose (psi, beta)-derivatives belong to unit balls in the spaces L-p, 1 <= p < infinity, in the case where the sequence psi(k) is such that the product psi(n)n(1/p) may tend to zero slower than any power function and Sigma(infinity)(k=1) psi(p)' (k) k(p'-2) < infinity for 1 < p < infinity, 1/p + 1/p' = 1, or Sigma(infinity)(k=1) psi(k) < infinity for p = 1. Similar estimates are also established in the L-s-metrics, 1 < s <= infinity, for the classes of summable (psi, beta)-differentiable functions such that parallel to f(beta)(psi)parallel to(1) <= 1.	[Serdyuk, A. S.] Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine; [Stepanyuk, T. A.] L Ukrainka East European Natl Univ, Lutsk, Ukraine	Serdyuk, AS (reprint author), Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine.							17	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1038	1061		10.1007/s11253-015-1134-9				24	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600005					2019-08-07	
J	Sirik, SV				Sirik, S. V.			ESTIMATION OF THE ACCURACY OF FINITE-ELEMENT PETROV-GALERKIN METHOD IN INTEGRATING THE ONE-DIMENSIONAL STATIONARY CONVECTION-DIFFUSION-REACTION EQUATION	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							NUMERICAL EVALUATION	The accuracy and convergence of the numerical solutions of a stationary one-dimensional linear convection-diffusion-reaction equation (with Dirichlet boundary conditions) by the Petrov-Galerkin finite-element method with piecewise-linear basis functions and piecewise-quadratic weighting functions are analyzed and the accuracy estimates of the method are obtained in certain norms depending on the choice of the collection of stabilization parameters of weight functions.	[Sirik, S. V.] Ukrainian Natl Tech Univ, Kiev Polytech Inst, Kiev, Ukraine	Sirik, SV (reprint author), Ukrainian Natl Tech Univ, Kiev Polytech Inst, Kiev, Ukraine.		Siryk, Sergii/I-3264-2018	Siryk, Sergii/0000-0002-5032-8448				37	1	1	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1062	1090		10.1007/s11253-015-1135-8				29	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600006					2019-08-07	
J	Teimurov, RA				Teimurov, R. A.			OPTIMAL CONTROL OVER MOVING SOURCES IN THE HEAT EQUATION	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We study the problem of optimal control over the processes described by the heat equation and a system of ordinary differential equations. For the problem of optimal control, we prove the existence and uniqueness of solutions, establish sufficient conditions for the Frechet differentiability of the purpose functional, deduce the expression for its gradient, and obtain necessary conditions of optimality in the form of an integral maximum principle.	[Teimurov, R. A.] Azerbaijan Natl Acad Sci, Inst Math & Mech, Baku, Azerbaijan	Teimurov, RA (reprint author), Azerbaijan Natl Acad Sci, Inst Math & Mech, Baku, Azerbaijan.				Science Foundation of State Oil Company of the Azerbaijan Republic (SOCAR)	The present work was supported by the Grant of the Science Foundation of State Oil Company of the Azerbaijan Republic (SOCAR) for 2014.		19	0	0	0	3	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1091	1102		10.1007/s11253-015-1136-7				12	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600007					2019-08-07	
J	Trokhimchuk, YY				Trokhimchuk, Yu. Yu.			TWO THEOREMS OF COMPLEX ANALYSIS	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We prove two fundamental theorems of multidimensional complex analysis by the methods of this analysis without using the theory of subharmonic functions. As a single violation, we can mention the use of Green's formula.	[Trokhimchuk, Yu. Yu.] Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine	Trokhimchuk, YY (reprint author), Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine.							8	0	0	0	1	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1103	1110		10.1007/s11253-015-1137-6				8	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600008					2019-08-07	
J	Phuong, HT; Thin, NV				Phuong, H. T.; Thin, N. V.			ON FUNDAMENTAL THEOREMS FOR HOLOMORPHIC CURVES ON THE ANNULI	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We prove some fundamental theorems for holomorphic curves on the annuli crossing a finite set of fixed hyperplanes in the general position in P-n (C) with ramification.	[Phuong, H. T.; Thin, N. V.] Thai Nguyen Univ Educ, Thai Nguyen City, Vietnam	Phuong, HT (reprint author), Thai Nguyen Univ Educ, Thai Nguyen City, Vietnam.			Thin, Nguyen Van/0000-0001-6585-0055	Vietnam National Foundation for Science and Technology Development (NAFOSTED) [101.04-2014.41]	The present research was supported by the Vietnam National Foundation for Science and Technology Development (NAFOSTED) under the Grant No. 101.04-2014.41.		11	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1111	1125		10.1007/s11253-015-1138-5				15	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600009					2019-08-07	
J	Faiziev, VA; Sahoo, PK				Faiziev, V. A.; Sahoo, P. K.			ON STABILITY OF THE CAUCHY EQUATION ON SOLVABLE GROUPS	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								The notion of (psi,gamma)-stability was introduced in [V. A. Faiziev, Th. M. Rassias, and P. K. Sahoo, Trans. Amer. Math. Soc., 354, 4455 (2002)]. It was shown that the Cauchy equation f(xy) = f(x) + f(y) is (psi,gamma)-stable both on any Abelian group and on any meta-Abelian group. In [V. A. Faiziev and P. K. Sahoo, Publ. Math. Debrecen, 75, 6 (2009)], it was proved that the Cauchy equation is (psi,gamma)-stable on step-two solvable groups and step-three nilpotent groups. In the present paper, we prove a more general result and show that the Cauchy equation is (psi,gamma)-stable on solvable groups.	[Faiziev, V. A.] Tver State Agr Acad, Tver, Russia; [Sahoo, P. K.] Univ Louisville, Louisville, KY 40292 USA	Faiziev, VA (reprint author), Tver State Agr Acad, Tver, Russia.				IRIG grant from the Office of the VP for Research; A&S grant from the College of Arts and Sciences, University of Louisville	The present paper was partially supported by an IRIG grant from the Office of the VP for Research, and an A&S grant from the College of Arts and Sciences, University of Louisville.		11	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1126	1132		10.1007/s11253-015-1140-y				7	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600010					2019-08-07	
J	Chirik, IK				Chirik, I. K.			ON A FACTORIZABLE GROUP WITH LARGE CYCLIC SUBGROUPS IN FACTORS	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We prove the supersolvability of a finite factorizable group G = G(1)G(2) ... G(n) with pairwise permutable factors each of which has a cyclic subgroup of odd order H-i and vertical bar G(i) : H-i vertical bar <= 2.	[Chirik, I. K.] Minist Emergency Situat Republ Belarus, Gomel Engn Inst, Gomel, BELARUS	Chirik, IK (reprint author), Minist Emergency Situat Republ Belarus, Gomel Engn Inst, Gomel, BELARUS.							8	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	DEC	2015	67	7					1133	1136		10.1007/s11253-015-1139-4				4	Mathematics, Applied; Mathematics	Mathematics	CZ0YN	WOS:000366832600011					2019-08-07	
J	Bodenchuk, VV; Serdyuk, AS				Bodenchuk, V. V.; Serdyuk, A. S.			Exact Values of Kolmogorov Widths for the Classes of Analytic Functions. I	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							PERIODIC-FUNCTIONS	We prove that the kernels of analytic functions of the form satisfy Kushpel's condition C (y,2n) starting from a certain number n (h) explicitly expressed via the parameter h of smoothness of the kernel. As a result, for all n a parts per thousand yen n (h) , we establish lower bounds for the Kolmogorov widths d (2n) in the space C of functional classes that can be represented in the form of convolutions of the kernel H (h,beta) with functions phi aSyen1 from the unit ball in the space L-infinity .	[Bodenchuk, V. V.; Serdyuk, A. S.] Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine	Bodenchuk, VV (reprint author), Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine.							16	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					815	837		10.1007/s11253-015-1116-y				23	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900001					2019-08-07	
J	Hlova, TY; Filevych, PV				Hlova, T. Ya.; Filevych, P. V.			Paley Effect for Entire Dirichlet Series	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								For the entire Dirichlet series f(z) = a (n = 0) (a) a (n) e (z lambda n) , we establish necessary and sufficient conditions on the coefficients a (n) and exponents lambda(n) under which the function f has the Paley effect, i.e., the condition lim sup (r ->+infinity) ln M-f(r)/T-f(r) =+infinity is satisfied, where M (f) (r) and T (f) (r) are the maximum modulus and the Nevanlinna characteristic of the function f, respectively.	[Hlova, T. Ya.] Ukrainian Natl Acad Sci, Inst Appl Problems Mech & Math, Lvov, Ukraine; [Filevych, P. V.] Stefanyk Precarpathian Natl Univ, Ivano Frankivsk, Ukraine	Hlova, TY (reprint author), Ukrainian Natl Acad Sci, Inst Appl Problems Mech & Math, Lvov, Ukraine.			Hlova, Taras/0000-0001-5031-5244; Filevych, Petro/0000-0002-1250-8907				13	0	0	0	3	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					838	852		10.1007/s11253-015-1117-x				15	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900002					2019-08-07	
J	Zhou, W				Zhou, W.			A Globally and R-Linearly Convergent Hybrid HS and PRP Method and its Inexact Version with Applications	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							CONJUGATE-GRADIENT METHOD; QUASI-NEWTON METHODS; CONVEX-OPTIMIZATION; DESCENT; MINIMIZATION; SEARCH; PROPERTY	We present a hybrid HS- and PRP-type conjugate gradient method for smooth optimization that converges globally and R-linearly for general functions. We also introduce its inexact version for problems of this kind in which gradients or values of the functions are unknown or difficult to compute. Moreover, we apply the inexact method to solve a nonsmooth convex optimization problem by converting it into a one-time continuously differentiable function by the method of Moreau-Yosida regularization.	[Zhou, W.] Changsha Univ Sci & Technol, Changsha, Hunan, Peoples R China	Zhou, W (reprint author), Changsha Univ Sci & Technol, Changsha, Hunan, Peoples R China.				NSF of China [11371073, 11461015]; Hunan Provincial Education Department [12A004, 13B137]; NSF of Hunan Province [13JJ4062]	The present work was supported by the NSF (11371073 and 11461015) of China, the Project of the Scientific Research Fund (12A004 and 13B137) of the Hunan Provincial Education Department, and by the NSF (13JJ4062) of Hunan Province.		25	0	0	1	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					853	865		10.1007/s11253-015-1118-9				13	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900003					2019-08-07	
J	Zelins'kyi, YB				Zelins'kyi, Yu. B.			Development of Complex Analysis and Potential Theory at the Institute of Mathematics of the Ukrainian National Academy of Sciences in 1991-2013	UKRAINIAN MATHEMATICAL JOURNAL			English	Article									[Zelins'kyi, Yu. B.] Natl Acad Sci Ukraine, Inst Math, Kiev, Ukraine	Zelins'kyi, YB (reprint author), Natl Acad Sci Ukraine, Inst Math, Kiev, Ukraine.		Zelinskii, Yuri/E-7769-2016	Zelinskii, Yuri/0000-0001-5648-0785				22	0	0	0	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					866	880		10.1007/s11253-015-1119-8				15	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900004					2019-08-07	
J	Maslyuchenko, VK; Maslyuchenko, OV; Myronyk, OD				Maslyuchenko, V. K.; Maslyuchenko, O. V.; Myronyk, O. D.			Properties of the Ceder Product	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We study properties of the Ceder product X x (b) Y of topological spaces X and Y, where b a Y, recently introduced by the authors. Important examples of the Ceder product are the Ceder plane and the Alexandroff double circle. In particular, for i = 0, 1, 2, 3 we establish necessary and sufficient conditions for the Ceder product to be a T (i) -space. We prove that the Ceder product X x (b) Y is metrizable if and only if the spaces X and are metrizable, X is sigma-discrete, and the set {b} is closed in Y. If X is not discrete, then the point b has a countable base of closed neighborhoods in Y.	[Maslyuchenko, V. K.; Maslyuchenko, O. V.; Myronyk, O. D.] Fedkovych Chernivtsi Natl Univ, Chernovtsy, Ukraine; [Maslyuchenko, O. V.] Akad Pomorska, Slupsk, Poland	Maslyuchenko, VK (reprint author), Fedkovych Chernivtsi Natl Univ, Chernovtsy, Ukraine.		Maslyuchenko, Oleksandr/L-1981-2018; Maslyuchenko, Volodymyr/B-8893-2017	Maslyuchenko, Oleksandr/0000-0002-1493-9399; Maslyuchenko, Volodymyr/0000-0003-1698-4027				4	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					881	890		10.1007/s11253-015-1120-2				10	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900005					2019-08-07	
J	Nyamoradi, N				Nyamoradi, N.			Solutions of the Quasilinear Elliptic Systems with Combined Critical Sobolev-Hardy Terms	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							SYMMETRIC-SOLUTIONS; POSITIVE SOLUTIONS; SINGULAR WEIGHTS; EXPONENTS; EQUATIONS; EXISTENCE	We study the existence of multiple solutions for a quasilinear elliptic system. Based on the Ambrosetti-Rabinowitz mountain-pass theorem and the Rabinowitz symmetric mountain-pass theorem, we establish several existence and multiplicity results for the solutions and G-symmetric solutions under certain suitable conditions.	[Nyamoradi, N.] Razi Univ, Kermanshah, Iran	Nyamoradi, N (reprint author), Razi Univ, Kermanshah, Iran.							17	2	2	0	4	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					891	915		10.1007/s11253-015-1121-1				25	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900006					2019-08-07	
J	Pachulia, NL				Pachulia, N. L.			On the Estimation of Strong Means of Fourier Series	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We study problem of (lambda, phi) -strong summation of number series by the regular method lambda with power summation of the function phi . The accumulated results are extended to the case of Fourier expansions in trigonometric functions f I mu L (p) , p > 1 , where C is the set of 2 pi-periodic continuous functions. Some results are also obtained for the estimation of strong means of the method lambda in L (p) , p > 1 , at the Lebesgue point x of the function f under certain additional conditions in the case where the function phi tends to infinity as u -> a faster than the exponential function exp (beta u) - 1, beta > 0 .	[Pachulia, N. L.] Abkhazia State Univ, Sukhumi, Georgia	Pachulia, NL (reprint author), Abkhazia State Univ, Sukhumi, Georgia.							8	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					916	927		10.1007/s11253-015-1122-0				12	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900007					2019-08-07	
J	Potapenko, IV				Potapenko, I. V.			Leiko Network on the Surfaces in the Euclidean Space E (3)	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							FUNCTIONALS	We introduce the notion of Leiko network as a generalization of the geodetic network on the surfaces of nonzero Gaussian curvature in the Euclidian space E (3) and study its characteristics. The conditions of preservation of the Leiko network under infinitesimal deformations of the surfaces are also obtained.	[Potapenko, I. V.] Mechnikov Odessa Natl Univ, Odessa, Ukraine	Potapenko, IV (reprint author), Mechnikov Odessa Natl Univ, Odessa, Ukraine.							9	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					928	937		10.1007/s11253-015-1123-z				10	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900008					2019-08-07	
J	Sevost'yanov, EA				Sevost'yanov, E. A.			Analog of the Montel Theorem for Mappings of the Sobolev Class with Finite Distortion	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We study the classes of mappings with unbounded characteristic of quasiconformality and obtain a result on the normal families of open discrete mappings f : D -> a", \ {a, b} from the class W (loc) (1,1) with finite distortion that do not take at least two fixed values a 6 not equal b in a", whose maximal dilatation has a majorant of finite mean oscillation at every point. This result is an analog of the well-known Montel theorem for analytic functions and is true, in particular, for the so-called Q-mappings.	[Sevost'yanov, E. A.] I Franko Zhitomir State Univ, Zhitomir, Ukraine	Sevost'yanov, EA (reprint author), I Franko Zhitomir State Univ, Zhitomir, Ukraine.			Sevost'yanov, Evgeny/0000-0001-7892-6186				15	1	1	1	1	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					938	947		10.1007/s11253-015-1124-y				10	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900009					2019-08-07	
J	Slyusarchuk, VY				Slyusarchuk, V. Yu.			A Criterion for the Existence of Almost Periodic Solutions of Nonlinear Differential Equations with Impulsive Perturbation	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							BOUNDED SOLUTIONS	We establish conditions for the existence of almost periodic solutions of nonlinear almost periodic differential equations with impulsive perturbation in Banach spaces without using the -classes of these equations.	[Slyusarchuk, V. Yu.] Natl Univ Water Management & Utilizat Nat Resourc, Rivne, Ukraine	Slyusarchuk, VY (reprint author), Natl Univ Water Management & Utilizat Nat Resourc, Rivne, Ukraine.							21	1	1	0	3	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					948	959		10.1007/s11253-015-1125-x				12	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900010					2019-08-07	
J	Shchedryk, VP				Shchedryk, V. P.			Bezout Rings of Stable Range 1.5	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								A ring R has a stable range 1.5 if, for every triple of left relatively prime nonzero elements a, b, and c in R, there exists r such that the elements a+br and c are left relatively prime. Let R be a commutative Bezout domain. We prove that the matrix ring M (2) (R) has the stable range 1.5 if and only if the ring R has the same stable range.	[Shchedryk, V. P.] Natl Acad Sci Ukraine, Inst Appl Problems Mech & Math, Lvov, Ukraine	Shchedryk, VP (reprint author), Natl Acad Sci Ukraine, Inst Appl Problems Mech & Math, Lvov, Ukraine.							21	2	2	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					960	974		10.1007/s11253-015-1126-9				15	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900011					2019-08-07	
J	Kosar, B; Nebiyev, C; Sokmez, N				Kosar, B.; Nebiyev, C.; Sokmez, N.			G-Supplemented Modules	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								Following the concept of generalized small submodule, we define g -supplemented modules and characterize some fundamental properties of these modules. Moreover, the generalized radical of a module is defined and the relationship between the generalized radical and the radical of a module is investigated. Finally, the definition of amply g -supplemented modules is given with some basic properties of these modules.	[Kosar, B.; Nebiyev, C.; Sokmez, N.] Ondokuz Mayis Univ, Samsun, Turkey	Kosar, B (reprint author), Ondokuz Mayis Univ, Samsun, Turkey.							9	2	2	0	4	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	NOV	2015	67	6					975	980		10.1007/s11253-015-1127-8				6	Mathematics, Applied; Mathematics	Mathematics	CY1HS	WOS:000366157900012					2019-08-07	
J	Gnyp, EV; Kodlyuk, TI; Mikhailets, VA				Gnyp, E. V.; Kodlyuk, T. I.; Mikhailets, V. A.			Fredholm Boundary-Value Problems with Parameter in Sobolev Spaces	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								For systems of linear differential equations of order r a a"center dot, we study the most general class of inhomogeneous boundary-value problems whose solutions belong to the Sobolev space W (p) (n + r) ([a, b],a", (m) ), where m, n + 1 a a"center dot and p a [1,a). We show that these problems are Fredholm problems and establish the conditions under which these problems have unique solutions continuous with respect to the parameter in the norm of this Sobolev space.	[Gnyp, E. V.; Mikhailets, V. A.] Natl Acad Sci Ukraine, Inst Math, Kiev, Ukraine; [Kodlyuk, T. I.] Ternopil Natl Pedag Univ, Ternopol, Ukraine; [Mikhailets, V. A.] Ukrainian Natl Tech Univ, Kyiv Polytech Inst, Kiev, Ukraine	Gnyp, EV (reprint author), Natl Acad Sci Ukraine, Inst Math, Kiev, Ukraine.							16	8	8	1	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	OCT	2015	67	5					658	667		10.1007/s11253-015-1105-1				10	Mathematics, Applied; Mathematics	Mathematics	CY1HR	WOS:000366157800001					2019-08-07	
