SO,SO_id,DI,dimensions_id
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12117,pub.1013665485
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12109,pub.1023979620
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12113,pub.1017654713
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12116,pub.1017251710
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12104,pub.1011276069
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12115,pub.1009064527
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12114,pub.1006292208
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12108,pub.1001564133
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12098,pub.1046912401
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12101,pub.1043422980
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12100,pub.1034229743
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12103,pub.1027018489
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12102,pub.1019799183
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12097,pub.1012566903
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12099,pub.1008433958
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12092,pub.1053307370
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12095,pub.1048512830
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12091,pub.1026085238
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12096,pub.1021749845
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12094,pub.1007778954
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12093,pub.1005886409
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12089,pub.1052996097
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12087,pub.1050383597
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12088,pub.1046715318
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12081,pub.1046513403
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12086,pub.1039240312
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12084,pub.1037956040
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12085,pub.1037282392
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12090,pub.1031392762
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12082,pub.1030688209
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12083,pub.1003978884
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12080,pub.1045854485
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12078,pub.1042787451
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12079,pub.1036740097
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12076,pub.1007593511
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12071,pub.1053265748
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12074,pub.1028912533
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12072,pub.1025504981
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12077,pub.1023479279
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12075,pub.1005338991
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12073,pub.1005042120
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12069,pub.1051705087
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12068,pub.1051487597
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12066,pub.1033655815
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12067,pub.1013331056
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12070,pub.1002899779
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12065,pub.1040155079
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12063,pub.1026143665
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12060,pub.1022454479
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12064,pub.1019444537
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12062,pub.1018350849
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12061,pub.1013604834
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12059,pub.1004077114
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12055,pub.1045021456
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12057,pub.1033753384
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12056,pub.1027818642
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12058,pub.1019200724
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12054,pub.1011814174
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12042,pub.1050105794
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12050,pub.1047296868
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12049,pub.1045434578
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12052,pub.1019155069
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12053,pub.1017351209
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12051,pub.1007452148
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12048,pub.1049203035
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12047,pub.1045446223
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12046,pub.1040502711
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12044,pub.1036848703
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12045,pub.1024915524
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12041,pub.1035872534
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12040,pub.1029778783
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12034,pub.1004690652
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12043,pub.1002140461
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12035,pub.1001280365
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12039,pub.1049908157
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12038,pub.1043274694
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12033,pub.1042034367
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12037,pub.1041328334
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12036,pub.1038974589
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12030,pub.1031815153
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12031,pub.1029257387
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12032,pub.1016382672
