SO,SO_id,DI,dimensions_id
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0018,pub.1016121433
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0023,pub.1011008607
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0025,pub.1001632595
Business Process Management Journal,jour.1139192,10.1108/bpmj-08-2015-0117,pub.1048162897
Business Process Management Journal,jour.1139192,10.1108/bpmj-08-2015-0118,pub.1046438803
Business Process Management Journal,jour.1139192,10.1108/bpmj-08-2015-0122,pub.1030246773
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2015-0126,pub.1029677087
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2015-0080,pub.1009125335
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2014-0119,pub.1006326918
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2015-0093,pub.1005679087
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2015-0007,pub.1004546512
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0060,pub.1001281829
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2015-0002,pub.1000096904
Business Process Management Journal,jour.1139192,10.1108/bpmj-08-2014-0074,pub.1052536076
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2014-0113,pub.1051867243
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0016,pub.1043955513
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2015-0101,pub.1043674977
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2015-0100,pub.1041104459
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0064,pub.1033164154
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0067,pub.1031455776
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2015-0006,pub.1029945486
Business Process Management Journal,jour.1139192,10.1108/bpmj-08-2015-0114,pub.1026700550
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2015-0048,pub.1009459432
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2016-0029,pub.1061016965
Business Process Management Journal,jour.1139192,10.1108/bpmj-08-2015-0115,pub.1050249754
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0078,pub.1045571306
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2015-0139,pub.1042297892
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0074,pub.1031723041
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0079,pub.1027443071
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0066,pub.1022892990
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0076,pub.1021532516
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0075,pub.1016700445
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0072,pub.1011774669
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0077,pub.1006275037
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0173,pub.1001144788
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2014-0127,pub.1048146457
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2015-0047,pub.1044290373
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0012,pub.1043380066
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2015-0089,pub.1016866874
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0014,pub.1009660211
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2015-0031,pub.1005073141
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2015-0026,pub.1003998414
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0021,pub.1002711916
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2015-0039,pub.1000834666
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2014-0122,pub.1000024685
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2015-0029,pub.1052767112
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2014-0091,pub.1047233846
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2014-0064,pub.1046838140
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2014-0120,pub.1042565399
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2014-0039,pub.1038093123
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2014-0107,pub.1033013015
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0011,pub.1023624627
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0022,pub.1021358993
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0017,pub.1010444751
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2014-0128,pub.1001603388
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2013-0153,pub.1052518552
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2014-0042,pub.1042389501
